seqnames	start	end	width	strand	TSS	ATAC	Intragenic	Bidir	name	DS	S24	S72	L6	L26	L57	MaxActivity
1	10365019	10365770	752	*	TSS1_10365095,TSS1_10365753	ATAC1_10365226	FALSE	FALSE	ENH1_10365394	1.12009	0.317476	0.664163	0.352921	0.478915	3.06316	L57
1	10374638	10375137	500	*	TSS1_10374888	NA	FALSE	FALSE	ENH1_10374888	0	0.317476	0.332082	0	0.118138	0.306513	S72
1	10406236	10406735	500	*	TSS1_10406486	NA	FALSE	FALSE	ENH1_10406486	0	0	0	0.174861	1.20138	1.53158	L57
1	10407641	10408140	500	*	TSS1_10407864	ATAC1_10407874	FALSE	FALSE	ENH1_10407890	1.68409	0.317476	0.997378	3.44285	5.5416	2.345316	L26
1	10576281	10576780	500	*	TSS1_10576531	NA	FALSE	FALSE	ENH1_10576530	0	2.22336	2.989872	5.5731706	2.08196	0.101841	L6
1	10576890	10577491	602	*	TSS1_10577001,TSS1_10577224	ATAC1_10577120	FALSE	TRUE	ENH1_10577190	0.279628	1.111164	1.66154	4.245712	3.69955	0	L6
1	10581228	10581727	500	*	TSS1_10581252	ATAC1_10581457	FALSE	FALSE	ENH1_10581478	0	3.969473	3.48969	2.21242	1.073242	2.1446	S24
1	10679311	10679810	500	*	TSS1_10679561	NA	FALSE	FALSE	ENH1_10679560	0.843625	5.0827	5.151229	1.15046	0.41711970000000004	0.408354	S72
1	10684825	10685324	500	*	TSS1_10685020	ATAC1_10685021	FALSE	FALSE	ENH1_10685074	0	0.317476	0	0	0.358958	0	L26
1	10703222	10703721	500	*	TSS1_10703472	NA	FALSE	FALSE	ENH1_10703472	0	0	0.166608	0	0	0.101841	S72
1	10713461	10714203	743	*	TSS1_10713659,TSS1_10713858	ATAC1_10713651	FALSE	FALSE	ENH1_10713832	0.560836	0.7936890000000001	1.16285	0	0.659757	0.408354	S72
1	10757741	10758358	618	*	TSS1_10757994	ATAC1_10757921	FALSE	FALSE	ENH1_10758050	0	0.634951	0.997378	1.76354	1.91202	4.69953	L57
1	10826748	10827397	650	*	TSS1_10827196	ATAC1_10827185	FALSE	FALSE	ENH1_10827072	0	0.793689	0.498689	0.705842	1.019625	1.3278910000000002	L57
1	10851735	10852234	500	*	TSS1_10851915	ATAC1_10851989	FALSE	FALSE	ENH1_10851985	0	0.158738	0	0.707974	0.178116	0.408354	L6
1	10903493	10904417	925	*	TSS1_10904028	ATAC1_10904018	FALSE	FALSE	ENH1_10903955	0	0.634951	0.665297	0.353987	0.177208	1.3278910000000002	L57
1	10958589	10959157	569	*	TSS1_10958918	ATAC1_10958865	FALSE	FALSE	ENH1_10958873	0	0	0	0.176994	0.0590692	0.306513	L57
1	11002473	11002972	500	*	TSS1_11002634,TSS1_11002853	NA	TRUE	TRUE	ENH1_11002722	0	5.239379	4.32046	1.05556	11.27313	0.509207	L26
1	11013403	11014365	963	*	TSS1_11013449,TSS1_11013773	ATAC1_11013632	FALSE	TRUE	ENH1_11013884	4.19916	8.41723	3.32308	33.8804	13.051585	1.839081	L6
1	11021315	11021814	500	*	TSS1_11021565	NA	FALSE	FALSE	ENH1_11021564	0	0.634951	0	0.2644246	0	0	S24
1	11023808	11024562	755	*	TSS1_11024216	ATAC1_11024110	FALSE	FALSE	ENH1_11024185	0	0.317476	0.831905	1.766734	1.4331109999999998	1.2240739999999999	L6
1	11067519	11068018	500	*	TSS1_11067822	ATAC1_11067765	FALSE	FALSE	ENH1_11067768	0	0.158738	0.166608	0.350789	1.2622592	0	L26
1	11137937	11138436	500	*	TSS1_11138187	NA	FALSE	FALSE	ENH1_11138186	0	0	0	0	0	1.93795	L57
1	11190506	11191720	1215	*	TSS1_11190686,TSS1_11190853	ATAC1_11190742	FALSE	TRUE	ENH1_11191113	0.279628	0	0.166608	0.794339	2.585408	11.745420000000001	L57
1	11206409	11206908	500	*	TSS1_11206659	NA	FALSE	FALSE	ENH1_11206658	0	0.158738	0.332082	0.0884968	0.356233	0.101841	L26
1	11219802	11220590	789	*	TSS1_11220066	ATAC1_11220269	FALSE	FALSE	ENH1_11220196	0.559257	6.5103100000000005	2.993268	0.7954049999999999	1.316789	0.611048	S24
1	11299632	11300131	500	*	TSS1_11299882	NA	FALSE	FALSE	ENH1_11299882	0	0	0	0.352921	1.6857392	0.817697	L26
1	11348159	11348664	506	*	TSS1_11348591	ATAC1_11348465	FALSE	FALSE	ENH1_11348412	0.279628	1.269898	0.665297	2.38302	0.8406002	0.204671	L6
1	11453352	11453851	500	*	TSS1_11453602	NA	FALSE	FALSE	ENH1_11453602	0.279628	1.2699	1.16399	1.49911	4.02034	10.8288	L57
1	11454323	11455244	922	*	TSS1_11454924	ATAC1_11454979	FALSE	FALSE	ENH1_11454784	81.817328	475.706	501.580608	437.943358	198.737594	121.857841	S72
1	11486834	11487333	500	*	TSS1_11487084	NA	FALSE	FALSE	ENH1_11487084	0	0	0	0.353987	0.953286	0.305524	L26
1	11493370	11493869	500	*	TSS1_11493620	NA	FALSE	FALSE	ENH1_11493620	0.279628	0.158738	1.82815	0.530981	0	0	S72
1	11549907	11550406	500	*	TSS1_11550157	NA	FALSE	FALSE	ENH1_11550156	0	0.476213	0	0.527782	0.95783	1.43072	L57
1	11601117	11601616	500	*	TSS1_11601428	ATAC1_11601401	FALSE	FALSE	ENH1_11601366	0	0.79472	0.498689	0.351855	1.199559	2.04078	L57
1	11670553	11671168	616	*	TSS1_11670746	ATAC1_11670743	FALSE	FALSE	ENH1_11670860	17.931	91.4886	747.636	790.772	292.24	174.673354	L6
1	11709784	11710283	500	*	TSS1_11710034	NA	FALSE	FALSE	ENH1_11710034	0	0	0	0	0.118138	0.101841	L26
1	11726714	11727213	500	*	TSS1_11726938	ATAC1_11726990	FALSE	FALSE	ENH1_11726964	0	0.158738	0	0.0874306	0.120865	0.101841	S24
1	11729183	11729682	500	*	TSS1_11729433	NA	FALSE	FALSE	ENH1_11729432	0	0	0	0	0.1808422	1.12322	L57
1	11763173	11763931	759	*	TSS1_11763780	ATAC1_11763662	FALSE	FALSE	ENH1_11763552	0	0	0	0.617345	1.085964	0.918549	L26
1	11782047	11782546	500	*	TSS1_11782297	NA	FALSE	FALSE	ENH1_11782296	0	0.317476	3.15648	2.12392	1.54489	0.71289	S72
1	11808373	11808872	500	*	TSS1_11808623	NA	FALSE	FALSE	ENH1_11808622	0	0.158738	0.498689	0.617345	0.181751	0.204671	L6
1	11809709	11810731	1023	*	TSS1_11810242	ATAC1_11810000	FALSE	FALSE	ENH1_11810220	0	0.317476	0.166608	1.057697	0.841508	0.408354	L6
1	11815627	11816126	500	*	TSS1_11815877	NA	FALSE	FALSE	ENH1_11815876	0	0	0	0.175927	0.5961449999999999	1.122233	L57
1	11973307	11973806	500	*	TSS1_11973508	ATAC1_11973523	FALSE	FALSE	ENH1_11973557	0.840465	0.317476	0	0	0.599779	0.306513	DS
1	12083408	12084259	852	*	TSS1_12083483,TSS1_12083890	ATAC1_12083953	FALSE	TRUE	ENH1_12083834	21.2818	6.669051	28.9115	39.6786	38.36040199999999	30.848041000000002	L6
1	12168016	12168515	500	*	TSS1_12168373	ATAC1_12168310	FALSE	FALSE	ENH1_12168266	0	0.158738	0	0.176994	0.237185	0.611048	L57
1	12254548	12255617	1070	*	TSS1_12254907	ATAC1_12255064	FALSE	FALSE	ENH1_12255082	2.522977	1.58738	0.830771	4.06659	3.0406980000000003	0.203683	L6
1	12271464	12271963	500	*	TSS1_12271714	NA	FALSE	FALSE	ENH1_12271714	0	0	0	0	0	0.917561	L57
1	12342616	12343115	500	*	TSS1_12342886	ATAC1_12342818	FALSE	FALSE	ENH1_12342866	0	0	0	0	0	0.204671	L57
1	12359458	12359957	500	*	TSS1_12359700,TSS1_12359766	ATAC1_12359675	TRUE	TRUE	ENH1_12359708	0.842045	0.79472	2.327974	2.4715100000000003	6.7357	7.355320000000001	L57
1	12422257	12422756	500	*	TSS1_12422350	ATAC1_12422558	FALSE	FALSE	ENH1_12422506	0	0	0	0.0874306	0.0590692	0.814731	L57
1	12546288	12546787	500	*	TSS1_12546538	NA	FALSE	FALSE	ENH1_12546538	0	1.58738	0.997378	0.0884968	0	0	S24
1	12839908	12841069	1162	*	TSS1_12840356	ATAC1_12840362	FALSE	FALSE	ENH1_12840488	43.68835	62.7324	90.3908	53.838	41.689238	23.608383	S72
1	12841553	12842052	500	*	TSS1_12841684	ATAC1_12841622	FALSE	FALSE	ENH1_12841802	3.365015	0.793689	0.49868999999999997	0.6184116000000001	0.239911	0.306513	DS
1	12889348	12889847	500	*	TSS1_12889598	NA	FALSE	FALSE	ENH1_12889598	0.559257	0	0	0	0	0.204671	DS
1	12967455	12967954	500	*	TSS1_12967705	NA	FALSE	FALSE	ENH1_12967704	0	0	0	0.0874306	0.24172919999999998	0.408354	L57
1	13028245	13028744	500	*	TSS1_13028495	NA	FALSE	FALSE	ENH1_13028494	1.67777	5.082698	4.65254	10.080104	1.254988	2.86046	L6
1	13029517	13030185	669	*	TSS1_13030059	ATAC1_13030014	FALSE	FALSE	ENH1_13029851	0.279628	0	0	0.0874306	0.301707	2.555924	L57
1	13040439	13040938	500	*	TSS1_13040538,TSS1_13040900	NA	TRUE	TRUE	ENH1_13040688	0	2.063589	1.16399	1.766739	12.580829999999999	15.7221	L57
1	13065419	13066632	1214	*	TSS1_13065835	ATAC1_13065877	FALSE	FALSE	ENH1_13066026	2.8041799999999997	1.904849	2.99213	1.148326	3.508713	0.916572	L26
1	13115333	13116541	1209	*	TSS1_13116080	ATAC1_13115599	FALSE	FALSE	ENH1_13115937	0	4.128213000000001	0.498689	7.419866799999999	2.93983	2.3542129999999997	L6
1	13140364	13142042	1679	*	TSS1_13140629	ATAC1_13140650	FALSE	FALSE	ENH1_13141203	0	0.158738	0.332082	0.8807028	0.5434362	1.02138	L57
1	13224049	13224746	698	*	TSS1_13224485	ATAC1_13224563	FALSE	FALSE	ENH1_13224398	10.098215	39.5494	141.554	39.7276	47.5707	11.0275	S72
1	13230439	13230938	500	*	TSS1_13230689	NA	FALSE	FALSE	ENH1_13230688	0.562416	1.42864	3.48969	0.973465	0.177208	0	S72
1	13258645	13259144	500	*	TSS1_13258895	NA	FALSE	FALSE	ENH1_13258894	0	0	0	0	0	0	DS
1	13312516	13313015	500	*	TSS1_13312766	NA	FALSE	FALSE	ENH1_13312766	0.281208	0.158738	1.99362	0	0.0590692	0	S72
1	13313400	13313899	500	*	TSS1_13313650	NA	FALSE	FALSE	ENH1_13313650	1.95898	0	0	0.1759274	0	0	DS
1	13462692	13463191	500	*	TSS1_13463126	ATAC1_13462896	FALSE	FALSE	ENH1_13462942	0	0.317476	0	0	0.0590692	0	S24
1	13475643	13476142	500	*	TSS1_13475893	NA	FALSE	FALSE	ENH1_13475892	0	0	0	0	0	0	DS
1	13496647	13497146	500	*	TSS1_13496972	ATAC1_13496805	FALSE	FALSE	ENH1_13496897	0	2.22336	0	1.23469	0.419846	0.819675	S24
1	13497273	13497772	500	*	TSS1_13497523	NA	FALSE	FALSE	ENH1_13497522	0	1.905888	0.665297	1.2378906	0.0590692	0	S24
1	13559422	13559921	500	*	TSS1_13559642	ATAC1_13559693	FALSE	FALSE	ENH1_13559672	0.843625	0.317476	1.329458	0.8839016000000001	0.416211	1.020392	S72
1	13602859	13603358	500	*	TSS1_13603112	ATAC1_13603109	FALSE	FALSE	ENH1_13603109	7.008089999999999	1.111164	1.828149	5.817334	6.3976440000000006	0.715856	DS
1	13603571	13604070	500	*	TSS1_13603821	NA	FALSE	FALSE	ENH1_13603820	2.244925	1.42864	2.82553	3.5388105999999997	2.90711	1.22506	L6
1	14148788	14149287	500	*	TSS1_14149038	NA	FALSE	FALSE	ENH1_14149038	0	0	0	0.0884968	0	0.917561	L57
1	14149444	14149943	500	*	TSS1_14149604	ATAC1_14149699	FALSE	FALSE	ENH1_14149694	0	0.317476	0.830771	0.263358	0	0.6130260000000001	S72
1	14150059	14150775	717	*	TSS1_14150432	ATAC1_14150424	FALSE	FALSE	ENH1_14150417	0	2.699571	0.332082	0.793272	2.027434	15.221837	L57
1	14156903	14157402	500	*	TSS1_14157153	NA	FALSE	FALSE	ENH1_14157152	0	2.540838	0.332082	0	0.537075	0	S24
1	14163702	14164201	500	*	TSS1_14163952	NA	FALSE	FALSE	ENH1_14163952	0	2.383128	2.326838	4.6860599999999994	1.19502	1.225063	L6
1	14163736	14164235	500	*	TSS1_14163986	NA	FALSE	FALSE	ENH1_14163986	0	2.383128	2.326838	4.6860599999999994	1.19502	1.225063	L6
1	14285183	14285682	500	*	TSS1_14285433	NA	FALSE	FALSE	ENH1_14285432	0.279628	0.634951	0.166608	2.823364	2.151026	2.04573	L6
1	15649997	15650641	645	*	TSS1_15650244	ATAC1_15650158	FALSE	FALSE	ENH1_15650319	0.279628	11.911538	6.48409	9.54059	15.470640000000001	9.301187	L26
1	15880241	15880804	564	*	TSS1_15880381	ATAC1_15880476	FALSE	FALSE	ENH1_15880522	0.279628	0	0	0.0884968	0.118138	0.203683	DS
1	16559304	16559803	500	*	TSS1_16559539	ATAC1_16559557	FALSE	FALSE	ENH1_16559554	0.560836	0	1.99362	5.22131	1.90203	0.305524	L6
1	16712824	16713323	500	*	TSS1_16713074	NA	FALSE	FALSE	ENH1_16713074	0	0	0	0	0	0.409343	L57
1	16835581	16836765	1185	*	TSS1_16836378,TSS1_16836641	ATAC1_16835794	TRUE	TRUE	ENH1_16836173	0.842045	2.699578	2.492314	3.17629	21.041310000000003	12.97043	L26
1	16887292	16889080	1789	*	TSS1_16887958,TSS1_16888213	ATAC1_16888150	FALSE	TRUE	ENH1_16888186	0.842045	0.317476	0.333215	11.756219999999999	11.686620000000001	3.0631500000000003	L6
1	16934865	16935458	594	*	TSS1_16935268	ATAC1_16935284	FALSE	FALSE	ENH1_16935162	0	0	0	0.175927	0.65067	0	L26
1	16990191	16990690	500	*	TSS1_16990441	NA	FALSE	FALSE	ENH1_16990440	0	0.158738	0	0	0.301707	0.20566	L26
1	17069441	17069940	500	*	TSS1_17069691	NA	FALSE	FALSE	ENH1_17069690	0	0.158738	0	0.0884968	0.0590692	0.407365	L57
1	17246930	17247429	500	*	TSS1_17247325	ATAC1_17247179	FALSE	FALSE	ENH1_17247180	0	1.7471459999999999	0.166608	0	0.0590692	0.10283	S24
1	17252638	17253137	500	*	TSS1_17252745,TSS1_17252952	NA	TRUE	TRUE	ENH1_17252888	242.30320799999998	77.348627	48.3593	49.59124	23.874838999999998	10.018031	DS
1	17430017	17430516	500	*	TSS1_17430267	NA	FALSE	FALSE	ENH1_17430266	0	0.158738	0.499823	1.413817	0.4789152	0.410332	L6
1	17447343	17447842	500	*	TSS1_17447452	ATAC1_17447544	FALSE	FALSE	ENH1_17447592	3.0885480000000003	1.428636	0.9985120000000001	1.324252	0.118138	0.204671	DS
1	17464115	17464891	777	*	TSS1_17464297,TSS1_17464641	ATAC1_17464453	TRUE	TRUE	ENH1_17464503	4.77106	10.48185	12.632729999999999	9.09917	11.97014	0.409343	S72
1	17572578	17573077	500	*	TSS1_17572792,TSS1_17572926	NA	TRUE	TRUE	ENH1_17572828	0	0.158738	0	0.707974	4.89274	2.65677	L26
1	17573936	17574435	500	*	TSS1_17574186	NA	FALSE	FALSE	ENH1_17574186	0.559257	0.476213	0.498689	0	0.0608867	0	DS
1	17592100	17592599	500	*	TSS1_17592350	NA	FALSE	FALSE	ENH1_17592350	1.12167	0	0.332082	0.973465	0.297163	0.510196	DS
1	17769309	17770823	1515	*	TSS1_17769585,TSS1_17769851	ATAC1_17769751	TRUE	TRUE	ENH1_17770066	1.402882	2.858307	1.663808	2.2081530000000003	1.969277	5.104926000000001	L57
1	17836192	17836691	500	*	TSS1_17836396,TSS1_17836559	NA	TRUE	TRUE	ENH1_17836442	0	1.42864	3.156478	6.1905090000000005	8.633189999999999	7.55801	L26
1	18033925	18034430	506	*	TSS1_18034137	ATAC1_18034185	FALSE	FALSE	ENH1_18034178	0.281208	2.064618	0.166608	0.26549	0	0	S24
1	18077255	18077826	572	*	TSS1_18077330	ATAC1_18077716	FALSE	FALSE	ENH1_18077540	0.559257	0.793689	0.665297	1.41382	5.3062292	9.09354	L57
1	18212641	18213241	601	*	TSS1_18212973	ATAC1_18213071	FALSE	FALSE	ENH1_18212941	0.559257	0	0	0	0.474371	0.407365	DS
1	18349991	18350490	500	*	TSS1_18350241	NA	FALSE	FALSE	ENH1_18350240	0	2.54084	0.830771	1.32425	1.55579	2.45111	S24
1	18406135	18407271	1137	*	TSS1_18406355	ATAC1_18406475	FALSE	FALSE	ENH1_18406703	0	0.47621399999999997	0	0.2644246	1.019625	2.042756	L57
1	18511891	18512692	802	*	TSS1_18511962,TSS1_18512091	ATAC1_18512434	TRUE	TRUE	ENH1_18512292	26.6058	15.086276	10.471308	17.855059999999998	31.5911	24.61395	L26
1	18692158	18692786	629	*	TSS1_18692648	ATAC1_18692555	FALSE	FALSE	ENH1_18692472	2.23861	9.05115	5.49125	12.635894	7.82803	3.37065	L6
1	18692859	18693358	500	*	TSS1_18693019	ATAC1_18693065	FALSE	FALSE	ENH1_18693109	0.560836	38.7547	70.77870399999999	20.259382	14.1621	16.8394	S72
1	18761619	18762118	500	*	TSS1_18761869	NA	FALSE	FALSE	ENH1_18761868	0	0	0.998512	0.619478	0.893307	0.510195	S72
1	18955211	18955710	500	*	TSS1_18955552	ATAC1_18955523	FALSE	FALSE	ENH1_18955460	0.559257	0.158738	0	2.47472	0.8996689999999999	0.511184	L6
1	19307732	19308231	500	*	TSS1_19307982	NA	FALSE	FALSE	ENH1_19307982	0	0	0	0	0.355324	1.32592	L57
1	19308366	19308865	500	*	TSS1_19308616	NA	FALSE	FALSE	ENH1_19308616	0	0	0.166608	0	0.0608867	0	S72
1	19315386	19315885	500	*	TSS1_19315792	ATAC1_19315688	FALSE	FALSE	ENH1_19315636	0	0	0.333215	0.0874306	0.301707	0.305524	S72
1	19391478	19391977	500	*	TSS1_19391728	NA	FALSE	FALSE	ENH1_19391728	0	0	0	0.175927	0.181751	1.02138	L57
1	19431148	19431647	500	*	TSS1_19431398	NA	FALSE	FALSE	ENH1_19431398	0	0	0	0	0.416211	2.65183	L57
1	19470066	19470607	542	*	TSS1_19470253	ATAC1_19470264	FALSE	FALSE	ENH1_19470336	0	0	0	0.1759274	0.605232	2.9613140000000002	L57
1	19641673	19642172	500	*	TSS1_19641923	NA	FALSE	FALSE	ENH1_19641922	0	0	0	0	1.433109	0.510196	L26
1	19692481	19692980	500	*	TSS1_19692731	NA	FALSE	FALSE	ENH1_19692730	0	0.317476	0.166608	0.0874306	0.1808422	0.91855	L57
1	19729893	19730392	500	*	TSS1_19730143	NA	FALSE	FALSE	ENH1_19730142	0	0.158738	0	0.702643	1.14322	0	L26
1	19730251	19730750	500	*	TSS1_19730501	NA	FALSE	FALSE	ENH1_19730500	0	1.2699	0.830771	1.32745	0.831512	0.81572	L6
1	20013359	20013858	500	*	TSS1_20013609	NA	FALSE	FALSE	ENH1_20013608	0	0	0	0	0	0.612037	L57
1	20094965	20095464	500	*	TSS1_20095215	NA	FALSE	FALSE	ENH1_20095214	0	0	0	0.0874306	0.5997792000000001	0.511184	L26
1	20136344	20137409	1066	*	TSS1_20136740	ATAC1_20137033	FALSE	FALSE	ENH1_20136876	6.1534	2.381063	4.161788	4.755380000000001	5.20899	2.448144	DS
1	20145496	20145995	500	*	TSS1_20145746	NA	FALSE	FALSE	ENH1_20145746	0	1.42967	0.997378	2.38941	0.768808	0	L6
1	20146224	20146723	500	*	TSS1_20146326,TSS1_20146683	ATAC1_20146703	TRUE	TRUE	ENH1_20146474	0	0.476213	0.49868999999999997	0.88177	2.45001	2.246446	L26
1	20209726	20210471	746	*	TSS1_20209889	ATAC1_20209956	FALSE	FALSE	ENH1_20210098	2.52455	1.7471459999999999	4.31933	2.829761	3.221543	0.407365	S72
1	20436468	20437057	590	*	TSS1_20436671	ATAC1_20436891	FALSE	FALSE	ENH1_20436762	0.560836	23.1881	13.625508	2.21242	0.7151919999999999	0	S24
1	20456723	20457222	500	*	TSS1_20456973	NA	FALSE	FALSE	ENH1_20456972	285.75351	157.085738	540.4585900000001	39.369358	2.02198	0.612037	S72
1	20521645	20522144	500	*	TSS1_20521807,TSS1_20521996	NA	FALSE	TRUE	ENH1_20521895	0.279628	0	0	1.0598290000000001	7.02923	1.734267	L26
1	20669791	20670735	945	*	TSS1_20670474	ATAC1_20670017	FALSE	FALSE	ENH1_20670263	0	1.5873780000000002	0.997378	2.5653406	3.572325	2.1446009999999998	L26
1	20762695	20763194	500	*	TSS1_20762945	NA	FALSE	FALSE	ENH1_20762944	0	0	0	0	0	0.6120369999999999	L57
1	20817625	20818358	734	*	TSS1_20818088	ATAC1_20818211	FALSE	FALSE	ENH1_20817992	0	1.90588	2.326839	0.884968	1.847503	0.510196	S72
1	20954556	20955055	500	*	TSS1_20954806	NA	FALSE	FALSE	ENH1_20954806	0	0	0	0	1.5448867	1.733281	L57
1	20955966	20957167	1202	*	TSS1_20956742	ATAC1_20956357	FALSE	FALSE	ENH1_20956566	0.562416	1.7471510000000001	0.333216	1.765676	2.26735	2.65183	L57
1	21007203	21007702	500	*	TSS1_21007338,TSS1_21007514	ATAC1_21007967	TRUE	TRUE	ENH1_21007452	0.842045	5.08064	2.992135	5.568897	8.462349999999999	2.0407830000000002	L26
1	21015222	21015721	500	*	TSS1_21015472	NA	FALSE	FALSE	ENH1_21015472	0.562416	5.55892	5.48218	6.4581306000000005	2.5008967	1.22506	L6
1	21124672	21125171	500	*	TSS1_21124922	NA	FALSE	FALSE	ENH1_21124922	1.12325	2.541871	11.46872	16.71314	0.65794	0	L6
1	21126146	21126645	500	*	TSS1_21126396	NA	FALSE	FALSE	ENH1_21126396	0	0	0	0.0884968	0.239911	0.408354	L57
1	21133239	21133974	736	*	TSS1_21133598	ATAC1_21133732	FALSE	FALSE	ENH1_21133606	0	0.158738	0.332082	1.23896	0.5925096999999999	0.305524	L6
1	21206140	21206639	500	*	TSS1_21206314	ATAC1_21206333	FALSE	FALSE	ENH1_21206390	0.560836	1.11116	0.830771	1.857364	2.917113	0.101841	L26
1	21261993	21262583	591	*	TSS1_21262131,TSS1_21262294	ATAC1_21262121	TRUE	TRUE	ENH1_21262288	0.559257	7.93998	1.3317269999999999	1.413818	0.2971637	0.407365	S24
1	21341547	21342464	918	*	TSS1_21342137	ATAC1_21341861	FALSE	FALSE	ENH1_21342006	1.960557	6.9865200000000005	4.1572499999999994	29.34361	50.60956	32.27973	L26
1	21425462	21426164	703	*	TSS1_21425526,TSS1_21425703	ATAC1_21425683	FALSE	TRUE	ENH1_21425813	0	2.0635879999999998	1.66268	11.500272	13.804905	16.435971000000002	L57
1	21579570	21580069	500	*	TSS1_21579628,TSS1_21579939	ATAC1_21579886	TRUE	TRUE	ENH1_21579820	3.643065	31.91867	28.58845	12.80858	7.161910000000001	5.414404	S24
1	21617860	21618359	500	*	TSS1_21618110	NA	FALSE	FALSE	ENH1_21618110	0	0	0	0.0884968	0.356233	1.42973	L57
1	21645473	21646018	546	*	TSS1_21645690	ATAC1_21645760	FALSE	FALSE	ENH1_21645746	0	0	0	0.176994	0.1790247	0	L26
1	21646429	21646928	500	*	TSS1_21646660	ATAC1_21646779	FALSE	FALSE	ENH1_21646679	0.279628	0	0	0.176994	0.6606662000000001	0.6130249999999999	L26
1	21655714	21656213	500	*	TSS1_21655964	NA	FALSE	FALSE	ENH1_21655964	0	0	0	0.441418	0.714283	0	L26
1	21657128	21657627	500	*	TSS1_21657378	NA	FALSE	FALSE	ENH1_21657378	0.560836	0	0.498689	0	0.0608867	1.4287459999999998	L57
1	21912877	21913376	500	*	TSS1_21913090	ATAC1_21913133	FALSE	FALSE	ENH1_21913127	0	0	0.166608	0.969199	0.5407102	0.510196	L6
1	21916125	21916689	565	*	TSS1_21916280	ATAC1_21916324	FALSE	FALSE	ENH1_21916407	0	0.158738	0	0	0.714283	0.305524	L26
1	21998418	21999137	720	*	TSS1_21998604,TSS1_21998841	ATAC1_21998772	TRUE	TRUE	ENH1_21998778	0	2.858307	2.161364	6.5306299999999995	4.95091	2.04078	L6
1	22175242	22175741	500	*	TSS1_22175388,TSS1_22175610	NA	TRUE	TRUE	ENH1_22175492	0	0	0.332082	0.884968	7.918909	21.14151	L57
1	22185568	22186125	558	*	TSS1_22186070	ATAC1_22185751	FALSE	FALSE	ENH1_22185846	0.560836	0	0.166608	0.35185479999999997	3.5314292000000003	1.019402	L26
1	22225489	22225988	500	*	TSS1_22225825	ATAC1_22225631	FALSE	FALSE	ENH1_22225739	0	0	0	0.0874306	1.07688	0.408354	L26
1	22271596	22272335	740	*	TSS1_22272077	ATAC1_22272138	FALSE	FALSE	ENH1_22271966	0.279628	0	0	0.970266	0.179934	0.511184	L6
1	22322140	22322639	500	*	TSS1_22322390	NA	FALSE	FALSE	ENH1_22322390	0	0	0	0.0874306	0.241729	0.203683	L26
1	22418847	22419346	500	*	TSS1_22419097	NA	FALSE	FALSE	ENH1_22419096	0	0	0.664163	1.06196	3.27334	0.91855	L26
1	22515471	22516165	695	*	TSS1_22515986	ATAC1_22515932	FALSE	FALSE	ENH1_22515818	0.279628	0.158738	0.8307709999999999	0.880703	0.718826	0.407366	L6
1	22576157	22576656	500	*	TSS1_22576407	NA	FALSE	FALSE	ENH1_22576406	0	1.11116	0	0.79114	2.34005	2.04276	L26
1	22611758	22612257	500	*	TSS1_22612008	NA	FALSE	FALSE	ENH1_22612008	0	0	0	3.7158	6.5484967	3.6742	L26
1	22624795	22626028	1234	*	TSS1_22625772	ATAC1_22625620	FALSE	FALSE	ENH1_22625412	0	0.7936890000000001	0.166608	0.35185479999999997	0.35895900000000003	0.305524	S24
1	22728004	22728837	834	*	TSS1_22728755	ATAC1_22728352	FALSE	FALSE	ENH1_22728420	0	0.952427	0.499823	0.971332	2.093778	5.1069	L57
1	22827913	22828412	500	*	TSS1_22828163	NA	FALSE	FALSE	ENH1_22828162	0	0.158738	0	0.0884968	0.5388919999999999	1.7352539999999999	L57
1	22842267	22842766	500	*	TSS1_22842517	NA	FALSE	FALSE	ENH1_22842516	0	0	0	0.0884968	1.254993	1.02138	L26
1	22889843	22890342	500	*	TSS1_22890093	NA	FALSE	FALSE	ENH1_22890092	0	0	0	0	0.177208	0.510196	L57
1	22986912	22987411	500	*	TSS1_22987162	NA	FALSE	FALSE	ENH1_22987162	0	0	0	1.2378906	2.444553	0	L26
1	23024913	23025412	500	*	TSS1_23025163	NA	FALSE	FALSE	ENH1_23025162	0	0	0.49868999999999997	0.0884968	0	0	S72
1	23031102	23031601	500	*	TSS1_23031352	NA	FALSE	FALSE	ENH1_23031352	0	0	0	0.616279	2.33641	0.408354	L26
1	23074623	23075122	500	*	TSS1_23074873	NA	FALSE	FALSE	ENH1_23074872	0	0	0	0	0	0.101841	L57
1	23124341	23124840	500	*	TSS1_23124499	ATAC1_23124552	FALSE	FALSE	ENH1_23124590	0	0	0.498689	0.0884968	0.119956	0	S72
1	23133958	23134554	597	*	TSS1_23134550	ATAC1_23134267	FALSE	FALSE	ENH1_23134256	0	0.158738	0.499823	0.881769	1.376765	1.327893	L26
1	23191090	23191589	500	*	TSS1_23191362	ATAC1_23191334	FALSE	FALSE	ENH1_23191340	0	0	0.333215	0.0874306	0.836965	0.408354	L26
1	23213181	23213680	500	*	TSS1_23213431	NA	FALSE	FALSE	ENH1_23213430	0	0	0	0.35185479999999997	0.119956	0.817697	L57
1	23219148	23219647	500	*	TSS1_23219402,TSS1_23219467	NA	FALSE	TRUE	ENH1_23219398	0	2.85831	0.831904	0.44141759999999997	0.295346	0.6110479999999999	S24
